customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
6869-CCCCC,Male,0,No,No,70,Yes,No phone service,DSL,Yes,No internet service,No,No,Yes,No,Two year,No,Bank transfer (automatic),49.11,3452.92,No
9756-MMMMM,Male,0,Yes,No,17,No,Yes,No,No internet service,Yes,No internet service,Yes,No,Yes,One year,No,Mailed check,117.16,2003.46,No
4568-NNNNN,Female,0,No,Yes,20,Yes,Yes,DSL,Yes,No,Yes,No internet service,Yes,No,Two year,No,Mailed check,49.95,984.92,No
4470-PPPPP,Female,0,Yes,No,59,No,No phone service,Fiber optic,No,No,No internet service,No,No,No internet service,Two year,No,Bank transfer (automatic),79.06,4679.02,No
5399-KKKKK,Male,0,No,Yes,69,Yes,No,Fiber optic,No,Yes,Yes,No internet service,No,No,Month-to-month,No,Credit card (automatic),40.36,2768.79,Yes
5646-KKKKK,Female,0,Yes,Yes,33,Yes,No phone service,DSL,No,No internet service,Yes,No,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),70.29,2324.28,No
9967-SSSSS,Male,0,Yes,No,17,No,No phone service,Fiber optic,No,No internet service,No,No,No internet service,No,Two year,Yes,Electronic check,76.47,1307.51,No
3139-SSSSS,Male,0,Yes,Yes,57,Yes,No phone service,DSL,Yes,No internet service,Yes,Yes,Yes,No internet service,One year,Yes,Bank transfer (automatic),36.62,2089.21,No
8951-ZZZZZ,Male,0,Yes,Yes,1,Yes,No,Fiber optic,No,No internet service,Yes,Yes,Yes,No internet service,One year,Yes,Credit card (automatic),30.68,26.92,Yes
6631-VVVVV,Male,0,Yes,Yes,13,Yes,Yes,Fiber optic,No internet service,No internet service,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,116.1,1504.82,Yes
1793-BBBBB,Male,1,Yes,Yes,27,Yes,Yes,No,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,108.02,2891.81,No
2631-UUUUU,Female,1,Yes,No,70,Yes,No phone service,No,No internet service,No,No,Yes,No,No,Month-to-month,No,Electronic check,84.59,5922.81,Yes
8529-AAAAA,Female,0,Yes,No,59,Yes,No phone service,DSL,No,Yes,Yes,No internet service,Yes,Yes,One year,Yes,Mailed check,104.79,6182.93,No
3035-FFFFF,Female,0,No,Yes,6,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,No,No,No internet service,Month-to-month,No,Mailed check,27.85,182.15,Yes
8230-OOOOO,Female,0,Yes,No,23,Yes,Yes,Fiber optic,No internet service,No internet service,No,Yes,No internet service,No,Two year,Yes,Electronic check,91.55,2102.93,No
1011-NNNNN,Male,0,Yes,Yes,10,Yes,Yes,Fiber optic,Yes,No internet service,No,No,No,No,One year,No,Bank transfer (automatic),46.95,464.23,No
4314-WWWWW,Male,0,No,No,51,Yes,No,No,No,Yes,Yes,Yes,No internet service,No,Two year,No,Mailed check,72.47,3690.84,No
3161-UUUUU,Male,0,Yes,No,19,No,No,DSL,Yes,No internet service,No,No internet service,Yes,No,Month-to-month,No,Credit card (automatic),95.11,1798.7,No
5945-FFFFF,Male,0,No,No,51,Yes,No phone service,DSL,No,No,Yes,No,No,Yes,One year,Yes,Mailed check,21.61,1097.56,No
5489-CCCCC,Female,0,Yes,No,68,Yes,No,DSL,Yes,No internet service,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),88.08,5979.14,No
6905-IIIII,Male,0,No,No,42,No,No phone service,Fiber optic,Yes,Yes,No,No internet service,No internet service,No,One year,Yes,Mailed check,61.95,2608.04,No
2350-LLLLL,Male,1,No,Yes,57,Yes,Yes,DSL,No internet service,No,No internet service,No,Yes,No,Month-to-month,No,Bank transfer (automatic),62.44,3563.07,No
3711-BBBBB,Female,0,Yes,No,68,Yes,Yes,No,No,No,Yes,No,No internet service,No internet service,One year,Yes,Bank transfer (automatic),109.43,7426.7,Yes
7493-UUUUU,Female,0,No,Yes,38,Yes,No phone service,No,Yes,No,No internet service,No,No internet service,No internet service,One year,Yes,Mailed check,104.65,3977.65,No
6005-XXXXX,Female,1,Yes,Yes,62,Yes,Yes,DSL,No,No internet service,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),24.03,1501.0,No
4836-NNNNN,Female,1,Yes,No,7,Yes,No phone service,Fiber optic,No internet service,Yes,Yes,Yes,No internet service,No internet service,Two year,No,Bank transfer (automatic),80.39,573.31,Yes
2494-WWWWW,Male,0,Yes,Yes,71,Yes,No phone service,No,Yes,Yes,No internet service,No,Yes,No internet service,Month-to-month,No,Credit card (automatic),62.05,4395.15,Yes
2559-AAAAA,Male,0,Yes,No,50,No,No phone service,No,No,No internet service,No,No internet service,Yes,Yes,Month-to-month,No,Electronic check,30.09,1517.83,No
4496-PPPPP,Female,0,No,Yes,52,Yes,No,Fiber optic,Yes,Yes,No internet service,No internet service,Yes,Yes,One year,No,Electronic check,103.78,5391.27,Yes
2276-EEEEE,Male,1,Yes,Yes,26,Yes,No phone service,Fiber optic,Yes,No,No,No,No internet service,No,Two year,Yes,Mailed check,25.44,661.65,No
4705-QQQQQ,Male,1,No,No,26,Yes,No phone service,DSL,Yes,No,No,Yes,No internet service,No,One year,No,Bank transfer (automatic),21.48,554.96,No
8291-AAAAA,Male,0,No,No,19,Yes,No phone service,No,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,38.1,711.87,No
1132-WWWWW,Female,0,Yes,No,9,No,No,No,No internet service,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,48.74,430.86,Yes
6629-DDDDD,Male,0,Yes,No,61,Yes,Yes,DSL,No internet service,No internet service,Yes,Yes,Yes,No,One year,No,Electronic check,24.37,1499.02,No
7919-WWWWW,Female,0,Yes,Yes,20,Yes,No,DSL,No,No internet service,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),82.7,1666.72,No
3165-PPPPP,Male,0,Yes,No,50,Yes,No phone service,No,No,No internet service,No internet service,No internet service,Yes,Yes,One year,No,Mailed check,62.18,3115.81,No
2160-HHHHH,Male,1,No,Yes,22,Yes,No,No,Yes,No internet service,Yes,No,Yes,No internet service,Month-to-month,No,Mailed check,59.67,1310.49,No
7276-CCCCC,Male,0,Yes,Yes,13,Yes,Yes,Fiber optic,Yes,No internet service,Yes,Yes,Yes,No internet service,One year,No,Electronic check,32.86,445.19,No
2678-DDDDD,Female,1,No,Yes,12,Yes,Yes,Fiber optic,Yes,No internet service,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,62.25,756.88,No
6133-LLLLL,Male,1,Yes,Yes,10,Yes,No phone service,No,No internet service,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,57.46,573.43,Yes
5902-EEEEE,Female,0,Yes,Yes,65,Yes,Yes,No,Yes,Yes,No,No,No,No,One year,Yes,Mailed check,56.81,3673.11,No
7270-YYYYY,Female,0,Yes,Yes,30,Yes,No,Fiber optic,No,No internet service,No internet service,No,Yes,Yes,Two year,No,Bank transfer (automatic),40.22,1215.21,Yes
3181-UUUUU,Female,0,Yes,No,8,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,27.74,234.34,Yes
3340-CCCCC,Male,0,No,Yes,21,Yes,Yes,DSL,No internet service,Yes,No,No internet service,No,Yes,One year,No,Electronic check,44.45,937.74,No
9691-SSSSS,Male,0,No,Yes,22,Yes,No phone service,No,Yes,Yes,No,No internet service,No,Yes,One year,Yes,Bank transfer (automatic),85.31,1857.72,No
1138-TTTTT,Male,0,Yes,Yes,18,Yes,No phone service,No,No internet service,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,25.58,462.42,No
3688-OOOOO,Male,0,No,No,66,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,Yes,No,Month-to-month,Yes,Mailed check,56.67,3761.98,No
6753-XXXXX,Female,0,No,No,48,Yes,Yes,No,No internet service,No internet service,No,Yes,No,Yes,Two year,No,Bank transfer (automatic),69.94,3355.58,No
4490-UUUUU,Female,0,Yes,Yes,44,Yes,No,DSL,No internet service,No internet service,No,No,No,Yes,One year,No,Electronic check,115.05,5081.84,No
3480-NNNNN,Female,0,Yes,No,9,Yes,No,Fiber optic,No,Yes,No,No,Yes,No internet service,One year,Yes,Credit card (automatic),103.05,934.47,Yes
8248-GGGGG,Male,0,No,Yes,67,Yes,No,Fiber optic,No internet service,Yes,Yes,No internet service,No,No internet service,One year,No,Bank transfer (automatic),110.37,7395.26,Yes
2420-DDDDD,Female,0,No,No,54,Yes,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),100.66,5449.67,No
3293-YYYYY,Male,0,No,Yes,26,Yes,Yes,DSL,No,No,No,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,77.46,2007.88,No
3017-SSSSS,Female,0,No,No,26,Yes,Yes,Fiber optic,Yes,No,Yes,No internet service,Yes,No internet service,Month-to-month,No,Mailed check,104.76,2711.4,Yes
7291-LLLLL,Male,0,Yes,No,34,Yes,No phone service,No,Yes,No,No internet service,Yes,Yes,No,One year,Yes,Credit card (automatic),75.06,2539.88,No
8035-KKKKK,Male,0,Yes,No,8,Yes,No,DSL,No internet service,Yes,Yes,No internet service,Yes,No,One year,Yes,Electronic check,54.2,435.68,No
3290-HHHHH,Female,0,No,Yes,10,Yes,No,Fiber optic,Yes,No internet service,No,No internet service,No,No,Month-to-month,Yes,Credit card (automatic),55.67,561.16,Yes
5537-UUUUU,Female,0,Yes,Yes,48,Yes,No phone service,No,No internet service,No internet service,No internet service,No,Yes,No internet service,Two year,Yes,Electronic check,75.08,3597.02,No
2380-HHHHH,Female,1,No,Yes,55,No,Yes,No,Yes,No internet service,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),99.6,5490.2,No
5668-YYYYY,Female,0,No,No,54,Yes,No phone service,Fiber optic,No internet service,No internet service,No,Yes,No,No,Two year,Yes,Mailed check,31.68,1711.6,No
1439-VVVVV,Male,0,Yes,No,40,Yes,Yes,DSL,Yes,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,22.2,896.29,Yes
5942-GGGGG,Female,0,No,Yes,15,Yes,Yes,No,Yes,Yes,No internet service,No,No internet service,Yes,One year,No,Credit card (automatic),97.6,1457.18,No
9482-TTTTT,Female,0,No,No,18,Yes,Yes,DSL,No,No internet service,No internet service,No,No,No,Two year,Yes,Bank transfer (automatic),83.33,1498.12,No
9348-GGGGG,Female,0,Yes,Yes,23,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No internet service,One year,No,Credit card (automatic),100.79,2300.52,No
7418-JJJJJ,Male,0,Yes,Yes,62,Yes,No,DSL,Yes,No,No internet service,Yes,No internet service,No,Two year,No,Credit card (automatic),116.41,7214.61,No
1894-ZZZZZ,Male,0,No,Yes,46,Yes,No phone service,No,No internet service,No,Yes,Yes,No internet service,No internet service,One year,Yes,Credit card (automatic),43.52,2004.18,No
4921-PPPPP,Female,0,No,Yes,39,Yes,No phone service,Fiber optic,No,No internet service,No,No internet service,No,No,Two year,Yes,Electronic check,37.78,1467.81,No
7322-DDDDD,Male,0,Yes,No,15,No,No,No,No internet service,No internet service,Yes,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,52.52,787.19,No
4949-PPPPP,Female,0,No,No,53,Yes,No phone service,No,Yes,No,Yes,No,No internet service,Yes,Month-to-month,No,Mailed check,106.49,5646.36,No
2163-QQQQQ,Male,0,No,No,64,Yes,No,Fiber optic,No internet service,No,No,No internet service,No,No,Month-to-month,No,Credit card (automatic),19.65,1252.25,No
1197-LLLLL,Male,1,Yes,Yes,63,No,No,Fiber optic,No,Yes,Yes,No,No internet service,No,Two year,Yes,Electronic check,19.31,1213.89,No
6185-EEEEE,Male,0,Yes,No,16,No,Yes,DSL,No internet service,No,Yes,Yes,Yes,No internet service,One year,No,Mailed check,40.04,633.33,No
7337-SSSSS,Male,0,Yes,Yes,70,No,Yes,Fiber optic,Yes,Yes,No,No internet service,No,Yes,Two year,Yes,Electronic check,56.03,3912.69,No
7895-LLLLL,Female,0,Yes,Yes,66,Yes,No,DSL,No internet service,No,No internet service,No,Yes,Yes,One year,No,Bank transfer (automatic),48.64,3222.53,No
9951-VVVVV,Female,0,Yes,Yes,13,No,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,101.15,1300.65,Yes
3830-YYYYY,Female,0,Yes,Yes,47,Yes,No,No,No,No,No internet service,No,No,No internet service,One year,No,Electronic check,87.57,4124.33,No
8717-YYYYY,Male,0,No,Yes,9,Yes,Yes,DSL,No,No,Yes,No internet service,No internet service,No,One year,No,Bank transfer (automatic),102.45,908.41,No
2195-AAAAA,Female,0,No,Yes,63,Yes,No phone service,Fiber optic,No internet service,Yes,No,No,No,No internet service,Month-to-month,Yes,Mailed check,56.82,3594.77,No
2106-AAAAA,Female,0,Yes,No,34,Yes,No phone service,DSL,No,Yes,No internet service,Yes,No internet service,Yes,Two year,No,Mailed check,78.13,2662.17,Yes
5295-GGGGG,Female,0,Yes,No,29,Yes,No,DSL,No internet service,No internet service,Yes,No internet service,Yes,No,One year,Yes,Electronic check,70.05,2027.71,No
1652-BBBBB,Male,0,No,No,37,No,No,DSL,Yes,No internet service,Yes,Yes,No internet service,No internet service,Month-to-month,No,Electronic check,65.96,2449.96,No
7520-QQQQQ,Male,1,No,No,43,Yes,Yes,No,No internet service,No,Yes,No internet service,Yes,Yes,One year,Yes,Bank transfer (automatic),47.2,2040.47,No
5693-UUUUU,Male,0,No,Yes,64,Yes,Yes,Fiber optic,Yes,No,No internet service,No,Yes,No internet service,One year,Yes,Bank transfer (automatic),89.53,5735.71,No
9209-YYYYY,Female,0,Yes,Yes,24,Yes,No,Fiber optic,No,Yes,No internet service,Yes,Yes,No,Month-to-month,Yes,Mailed check,70.91,1706.58,Yes
7806-NNNNN,Female,0,Yes,No,71,Yes,No phone service,DSL,Yes,No,No internet service,Yes,No,No internet service,Month-to-month,No,Mailed check,26.15,1858.89,Yes
7590-CCCCC,Female,0,No,No,34,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,No,No internet service,No,One year,Yes,Bank transfer (automatic),18.3,636.37,No
9791-RRRRR,Male,0,Yes,No,48,Yes,No,No,Yes,Yes,No internet service,Yes,No internet service,Yes,Two year,No,Electronic check,20.29,973.67,No
3501-IIIII,Male,0,Yes,No,12,Yes,No phone service,DSL,Yes,No,No,Yes,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),25.88,311.76,No
2369-JJJJJ,Female,0,Yes,No,23,Yes,No,No,Yes,Yes,No internet service,Yes,Yes,Yes,Two year,No,Mailed check,55.53,1285.81,No
2294-QQQQQ,Male,0,No,No,13,Yes,Yes,No,No internet service,No internet service,No internet service,Yes,No,Yes,One year,Yes,Electronic check,48.97,633.43,No
4329-ZZZZZ,Male,0,No,No,45,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,No,No internet service,No,One year,No,Credit card (automatic),33.99,1540.55,No
3545-RRRRR,Male,0,Yes,No,65,Yes,No phone service,Fiber optic,Yes,No internet service,No,Yes,No internet service,No,One year,No,Credit card (automatic),70.05,4562.17,No
6353-MMMMM,Male,1,Yes,Yes,47,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,One year,No,Bank transfer (automatic),115.75,5468.71,No
2083-JJJJJ,Female,0,Yes,Yes,58,Yes,Yes,No,Yes,No,No,Yes,No internet service,No,One year,Yes,Mailed check,34.4,1993.97,No
8167-XXXXX,Male,0,Yes,Yes,5,Yes,No phone service,Fiber optic,Yes,No,No internet service,No internet service,No,Yes,One year,Yes,Electronic check,43.43,223.13,Yes
4909-BBBBB,Male,0,Yes,Yes,5,Yes,No phone service,DSL,Yes,No,Yes,No internet service,No,No,Two year,No,Credit card (automatic),64.69,328.12,No
5005-CCCCC,Male,0,No,No,60,Yes,No,DSL,No,No,No internet service,No,No internet service,No,Month-to-month,No,Electronic check,82.65,4967.1,No
8118-DDDDD,Male,0,Yes,Yes,21,Yes,No,Fiber optic,No internet service,No,Yes,No,No,No internet service,One year,No,Electronic check,78.58,1649.47,No
8428-TTTTT,Female,0,Yes,No,24,Yes,No phone service,No,Yes,No internet service,No,No,No,No internet service,Month-to-month,Yes,Electronic check,70.63,1699.77,No
1901-JJJJJ,Female,0,Yes,Yes,18,Yes,No,DSL,No internet service,No internet service,No internet service,Yes,No internet service,No,Two year,Yes,Electronic check,92.35,1663.75,No
3877-DDDDD,Male,0,No,No,21,Yes,Yes,Fiber optic,No,No,Yes,No internet service,Yes,Yes,One year,No,Bank transfer (automatic),103.27,2177.27,Yes
1207-WWWWW,Male,0,No,No,54,No,No,DSL,No,No internet service,No internet service,No internet service,No internet service,Yes,One year,Yes,Electronic check,118.65,6387.88,No
3248-WWWWW,Male,0,Yes,Yes,10,Yes,No,Fiber optic,Yes,Yes,Yes,No,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),65.03,647.91,Yes
1185-FFFFF,Male,0,No,Yes,24,Yes,No phone service,DSL,No internet service,No,No,No internet service,Yes,No,Month-to-month,Yes,Credit card (automatic),118.24,2858.97,No
9133-LLLLL,Male,0,No,No,60,Yes,No,No,Yes,Yes,No internet service,No,No,No,Month-to-month,Yes,Bank transfer (automatic),91.67,5515.61,Yes
9568-QQQQQ,Male,0,No,No,57,Yes,No phone service,DSL,No,No,No,Yes,No internet service,Yes,One year,Yes,Credit card (automatic),84.31,4808.7,No
5247-FFFFF,Female,0,No,No,23,Yes,No phone service,Fiber optic,No,No,No internet service,No internet service,Yes,No internet service,Month-to-month,No,Electronic check,82.54,1904.34,No
7092-EEEEE,Male,1,No,Yes,22,No,No phone service,Fiber optic,No internet service,No internet service,No internet service,Yes,Yes,No internet service,Month-to-month,No,Credit card (automatic),109.78,2420.36,Yes
5403-XXXXX,Female,1,No,Yes,68,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No internet service,Yes,Two year,Yes,Mailed check,113.52,7725.67,No
2934-YYYYY,Female,1,Yes,No,34,Yes,No,No,No internet service,No internet service,Yes,No internet service,No internet service,No,One year,No,Electronic check,36.19,1221.69,No
1480-KKKKK,Male,0,No,Yes,70,Yes,No,Fiber optic,No internet service,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),67.84,4742.15,Yes
8034-IIIII,Female,0,No,No,28,Yes,No,Fiber optic,No,Yes,No,No internet service,No internet service,Yes,One year,No,Mailed check,112.87,3153.85,No
9582-CCCCC,Female,0,Yes,Yes,39,Yes,No phone service,No,No internet service,No,No,Yes,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),56.65,2204.9,Yes
5308-WWWWW,Female,0,Yes,Yes,42,Yes,Yes,Fiber optic,No,No internet service,No internet service,No,No internet service,Yes,Two year,Yes,Mailed check,41.63,1764.2,No
2262-PPPPP,Female,0,Yes,Yes,23,No,No phone service,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),28.57,645.45,No
8457-QQQQQ,Female,1,Yes,Yes,70,Yes,No,No,No internet service,No,No,No,No internet service,Yes,One year,No,Credit card (automatic),78.27,5498.54,No
6900-BBBBB,Female,1,No,Yes,2,No,No phone service,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),88.63,181.31,Yes
9185-SSSSS,Male,0,No,No,24,No,No phone service,Fiber optic,Yes,No,No,Yes,No internet service,Yes,One year,No,Bank transfer (automatic),37.9,897.93,Yes
3734-LLLLL,Female,0,No,No,17,Yes,No,DSL,No internet service,Yes,No internet service,No,No,No internet service,Month-to-month,Yes,Mailed check,85.95,1455.45,No
3577-IIIII,Female,0,No,Yes,65,Yes,No phone service,No,Yes,No internet service,Yes,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),108.66,7067.29,No
2685-SSSSS,Female,1,Yes,No,70,Yes,No phone service,Fiber optic,No,No,No internet service,No internet service,Yes,No internet service,One year,No,Credit card (automatic),42.73,2978.18,No
2889-HHHHH,Male,1,No,No,69,Yes,Yes,Fiber optic,No,No internet service,No internet service,No,Yes,No internet service,Month-to-month,No,Electronic check,30.51,2101.71,Yes
9336-AAAAA,Female,0,No,Yes,60,Yes,No phone service,No,No internet service,No,Yes,No,No,Yes,One year,Yes,Electronic check,102.21,6121.23,No
1721-AAAAA,Male,0,Yes,No,50,Yes,Yes,Fiber optic,No,No internet service,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),110.35,5523.85,No
5006-BBBBB,Female,1,No,Yes,12,Yes,No,DSL,No,No internet service,No internet service,No internet service,No,Yes,Month-to-month,Yes,Electronic check,39.84,466.87,No
8729-LLLLL,Male,0,No,No,47,Yes,Yes,DSL,Yes,Yes,No,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,90.75,4250.17,Yes
